ki , kp , kd 
0.000200 , 4.000000 , 25.000000 
Raspberry Pi HC-SR04 UltraSonic sensor
0, 1993262192
1, 1984873584
2, 1976484976
Raspberry Pi HC-SR04 UltraSonic sensor
Raspberry Pi HC-SR04 UltraSonic sensor
duty cycle:0.0% 1/255
duty cycle:0.0% 1/255
pivot: 6.7 
5.231998,-0.405548,0.000000
5.231998,-0.405287,0.000000
5.231998,-0.405025,0.000000
5.231998,-0.404763,0.000000
5.231998,-0.404502,0.000000
5.231998,-0.404240,0.000000
5.231998,-0.403979,0.000000
5.231998,-0.403717,0.000000
5.231998,-0.403455,0.000000
5.231998,-0.403194,0.000000
5.231998,-0.402932,0.000000
5.231998,-0.402671,0.000000
5.231998,-0.402409,0.000000
5.231998,-0.402147,0.000000
5.231998,-0.401886,0.000000
5.231998,-0.401624,0.000000
5.231998,-0.401363,0.000000
5.231998,-0.401101,0.000000
5.231998,-0.400839,0.000000
5.231998,-0.400578,0.000000
5.231998,-0.400316,0.000000
5.231998,-0.400055,0.000000
5.231998,-0.399793,0.000000
5.231998,-0.399531,0.000000
5.231998,-0.399270,0.000000
5.231998,-0.399008,0.000000
5.231998,-0.398747,0.000000
5.231998,-0.398485,0.000000
5.231998,-0.398223,0.000000
5.231998,-0.397962,0.000000
5.231998,-0.397700,0.000000
5.231998,-0.397439,0.000000
5.231998,-0.397177,0.000000
5.231998,-0.396915,0.000000
5.231998,-0.396654,0.000000
5.231998,-0.396392,0.000000
5.231998,-0.396131,0.000000
5.231998,-0.395869,0.000000
7.271999,-0.395505,12.750006
7.271999,-0.395142,0.000000
7.271999,-0.394778,0.000000
7.271999,-0.394415,0.000000
7.271999,-0.394051,0.000000
7.271999,-0.393687,0.000000
7.271999,-0.393324,0.000000
7.271999,-0.392960,0.000000
7.271999,-0.392597,0.000000
7.271999,-0.392233,0.000000
7.271999,-0.391869,0.000000
7.271999,-0.391506,0.000000
7.271999,-0.391142,0.000000
7.271999,-0.390779,0.000000
7.271999,-0.390415,0.000000
7.271999,-0.390052,0.000000
7.271999,-0.389688,0.000000
7.271999,-0.389324,0.000000
7.271999,-0.388961,0.000000
7.271999,-0.388597,0.000000
7.271999,-0.388234,0.000000
7.271999,-0.387870,0.000000
7.271999,-0.387506,0.000000
7.271999,-0.387143,0.000000
7.271999,-0.386779,0.000000
7.271999,-0.386416,0.000000
7.271999,-0.386052,0.000000
7.271999,-0.385688,0.000000
7.271999,-0.385325,0.000000
7.271999,-0.384961,0.000000
7.271999,-0.384598,0.000000
7.271999,-0.384234,0.000000
7.271999,-0.383871,0.000000
7.271999,-0.383507,0.000000
7.271999,-0.383143,0.000000
7.271999,-0.382780,0.000000
7.271999,-0.382416,0.000000
7.271999,-0.382053,0.000000
7.271999,-0.381689,0.000000
7.271999,-0.381325,0.000000
7.271999,-0.380962,0.000000
7.271999,-0.380598,0.000000
7.271999,-0.380235,0.000000
7.271999,-0.379871,0.000000
7.271999,-0.379507,0.000000
7.271999,-0.379144,0.000000
7.271999,-0.378780,0.000000
7.271999,-0.378417,0.000000
7.271999,-0.378053,0.000000
7.271999,-0.377690,0.000000
7.271999,-0.377326,0.000000
7.271999,-0.376962,0.000000
7.271999,-0.376599,0.000000
7.271999,-0.376235,0.000000
7.271999,-0.375872,0.000000
7.271999,-0.375508,0.000000
7.271999,-0.375144,0.000000
7.271999,-0.374781,0.000000
7.271999,-0.374417,0.000000
7.271999,-0.374054,0.000000
7.271999,-0.373690,0.000000
7.271999,-0.373326,0.000000
7.271999,-0.372963,0.000000
7.271999,-0.372599,0.000000
7.271999,-0.372236,0.000000
7.271999,-0.371872,0.000000
7.271999,-0.371509,0.000000
7.271999,-0.371145,0.000000
7.271999,-0.370781,0.000000
7.271999,-0.370418,0.000000
7.271999,-0.370054,0.000000
7.271999,-0.369691,0.000000
7.271999,-0.369327,0.000000
7.271999,-0.368963,0.000000
7.271999,-0.368600,0.000000
7.271999,-0.368236,0.000000
7.271999,-0.367873,0.000000
7.271999,-0.367509,0.000000
7.271999,-0.367145,0.000000
7.271999,-0.366782,0.000000
7.271999,-0.366418,0.000000
7.271999,-0.366055,0.000000
7.271999,-0.365691,0.000000
7.271999,-0.365328,0.000000
7.271999,-0.364964,0.000000
7.271999,-0.364600,0.000000
7.271999,-0.364237,0.000000
7.271999,-0.363873,0.000000
7.271999,-0.363510,0.000000
7.271999,-0.363146,0.000000
7.271999,-0.362782,0.000000
7.271999,-0.362419,0.000000
7.271999,-0.362055,0.000000
7.271999,-0.361692,0.000000
7.271999,-0.361328,0.000000
7.271999,-0.360964,0.000000
7.271999,-0.360601,0.000000
7.271999,-0.360237,0.000000
7.271999,-0.359874,0.000000
7.271999,-0.359510,0.000000
7.271999,-0.359147,0.000000
7.271999,-0.358783,0.000000
7.271999,-0.358419,0.000000
7.271999,-0.358056,0.000000
7.271999,-0.357692,0.000000
7.271999,-0.357329,0.000000
7.271999,-0.356965,0.000000
7.271999,-0.356601,0.000000
7.271999,-0.356238,0.000000
7.271999,-0.355874,0.000000
7.271999,-0.355511,0.000000
7.271999,-0.355147,0.000000
7.271999,-0.354783,0.000000
7.271999,-0.354420,0.000000
7.271999,-0.354056,0.000000
7.271999,-0.353693,0.000000
7.271999,-0.353329,0.000000
7.271999,-0.352966,0.000000
7.271999,-0.352602,0.000000
7.271999,-0.352238,0.000000
7.271999,-0.351875,0.000000
7.271999,-0.351511,0.000000
7.271999,-0.351148,0.000000
7.271999,-0.350784,0.000000
7.271999,-0.350420,0.000000
7.271999,-0.350057,0.000000
7.271999,-0.349693,0.000000
7.271999,-0.349330,0.000000
7.271999,-0.348966,0.000000
7.271999,-0.348602,0.000000
7.271999,-0.348239,0.000000
7.271999,-0.347875,0.000000
7.271999,-0.347512,0.000000
7.271999,-0.347148,0.000000
7.271999,-0.346785,0.000000
7.271999,-0.346421,0.000000
7.271999,-0.346057,0.000000
7.271999,-0.345694,0.000000
7.271999,-0.345330,0.000000
7.271999,-0.344967,0.000000
7.271999,-0.344603,0.000000
7.271999,-0.344239,0.000000
7.271999,-0.343876,0.000000
7.271999,-0.343512,0.000000
7.271999,-0.343149,0.000000
7.271999,-0.342785,0.000000
7.271999,-0.342421,0.000000
7.271999,-0.342058,0.000000
7.271999,-0.341694,0.000000
7.271999,-0.341331,0.000000
7.271999,-0.340967,0.000000
7.271999,-0.340604,0.000000
7.271999,-0.340240,0.000000
7.271999,-0.339876,0.000000
7.271999,-0.339513,0.000000
7.271999,-0.339149,0.000000
7.271999,-0.338786,0.000000
7.271999,-0.338422,0.000000
7.271999,-0.338058,0.000000
7.271999,-0.337695,0.000000
7.271999,-0.337331,0.000000
7.271999,-0.336968,0.000000
7.271999,-0.336604,0.000000
7.271999,-0.336240,0.000000
7.271999,-0.335877,0.000000
7.271999,-0.335513,0.000000
7.271999,-0.335150,0.000000
7.271999,-0.334786,0.000000
7.271999,-0.334422,0.000000
3.192000,-0.334263,-25.499996
3.192000,-0.334103,0.000000
3.192000,-0.333944,0.000000
3.192000,-0.333784,0.000000
3.192000,-0.333625,0.000000
3.192000,-0.333465,0.000000
3.192000,-0.333305,0.000000
3.192000,-0.333146,0.000000
3.192000,-0.332986,0.000000
3.192000,-0.332827,0.000000
3.192000,-0.332667,0.000000
3.192000,-0.332507,0.000000
3.192000,-0.332348,0.000000
3.192000,-0.332188,0.000000
3.192000,-0.332029,0.000000
3.192000,-0.331869,0.000000
3.192000,-0.331709,0.000000
3.192000,-0.331550,0.000000
3.192000,-0.331390,0.000000
3.192000,-0.331231,0.000000
3.192000,-0.331071,0.000000
3.192000,-0.330911,0.000000
3.192000,-0.330752,0.000000
3.192000,-0.330592,0.000000
3.192000,-0.330433,0.000000
3.192000,-0.330273,0.000000
3.192000,-0.330114,0.000000
3.192000,-0.329954,0.000000
3.192000,-0.329794,0.000000
3.192000,-0.329635,0.000000
3.192000,-0.329475,0.000000
3.192000,-0.329316,0.000000
3.192000,-0.329156,0.000000
3.192000,-0.328996,0.000000
3.192000,-0.328837,0.000000
3.192000,-0.328677,0.000000
3.192000,-0.328518,0.000000
3.192000,-0.328358,0.000000
3.192000,-0.328198,0.000000
3.192000,-0.328039,0.000000
3.192000,-0.327879,0.000000
3.192000,-0.327720,0.000000
3.192000,-0.327560,0.000000
3.192000,-0.327400,0.000000
3.192000,-0.327241,0.000000
3.192000,-0.327081,0.000000
3.192000,-0.326922,0.000000
3.192000,-0.326762,0.000000
3.192000,-0.326603,0.000000
3.192000,-0.326443,0.000000
3.192000,-0.326283,0.000000
3.192000,-0.326124,0.000000
3.192000,-0.325964,0.000000
3.192000,-0.325805,0.000000
3.192000,-0.325645,0.000000
3.192000,-0.325485,0.000000
3.192000,-0.325326,0.000000
3.192000,-0.325166,0.000000
3.192000,-0.325007,0.000000
3.192000,-0.324847,0.000000
3.192000,-0.324687,0.000000
3.192000,-0.324528,0.000000
3.192000,-0.324368,0.000000
3.192000,-0.324209,0.000000
3.192000,-0.324049,0.000000
3.192000,-0.323889,0.000000
3.192000,-0.323730,0.000000
3.192000,-0.323570,0.000000
3.192000,-0.323411,0.000000
3.192000,-0.323251,0.000000
3.192000,-0.323092,0.000000
3.192000,-0.322932,0.000000
3.192000,-0.322772,0.000000
3.192000,-0.322613,0.000000
3.192000,-0.322453,0.000000
3.192000,-0.322294,0.000000
3.192000,-0.322134,0.000000
3.192000,-0.321974,0.000000
3.192000,-0.321815,0.000000
3.192000,-0.321655,0.000000
3.192000,-0.321496,0.000000
3.192000,-0.321336,0.000000
3.192000,-0.321176,0.000000
3.192000,-0.321017,0.000000
3.192000,-0.320857,0.000000
9.311998,-0.320392,38.249989
Left error
9.311998,-0.319926,0.000000
Left error
9.311998,-0.319460,0.000000
Left error
9.311998,-0.318995,0.000000
Left error
9.311998,-0.318529,0.000000
Left error
9.311998,-0.318064,0.000000
Left error
9.311998,-0.317598,0.000000
Left error
9.311998,-0.317132,0.000000
Left error
9.311998,-0.316667,0.000000
Left error
9.311998,-0.316201,0.000000
Left error
9.311998,-0.315736,0.000000
Left error
9.311998,-0.315270,0.000000
Left error
9.311998,-0.314804,0.000000
Left error
9.311998,-0.314339,0.000000
Left error
9.311998,-0.313873,0.000000
Left error
9.311998,-0.313408,0.000000
Left error
9.311998,-0.312942,0.000000
Left error
9.311998,-0.312476,0.000000
Left error
9.311998,-0.312011,0.000000
Left error
9.311998,-0.311545,0.000000
Left error
9.311998,-0.311080,0.000000
Left error
9.311998,-0.310614,0.000000
Left error
9.311998,-0.310148,0.000000
Left error
9.311998,-0.309683,0.000000
Left error
9.311998,-0.309217,0.000000
Left error
9.311998,-0.308752,0.000000
Left error
9.311998,-0.308286,0.000000
Left error
9.311998,-0.307820,0.000000
Left error
9.311998,-0.307355,0.000000
Left error
9.311998,-0.306889,0.000000
Left error
9.311998,-0.306424,0.000000
Left error
9.311998,-0.305958,0.000000
Left error
9.311998,-0.305492,0.000000
Left error
9.311998,-0.305027,0.000000
Left error
9.311998,-0.304561,0.000000
Left error
9.311998,-0.304096,0.000000
Left error
9.311998,-0.303630,0.000000
Left error
9.311998,-0.303164,0.000000
Left error
9.311998,-0.302699,0.000000
Left error
9.311998,-0.302233,0.000000
Left error
9.311998,-0.301768,0.000000
Left error
9.311998,-0.301302,0.000000
Left error
9.311998,-0.300836,0.000000
Left error
9.311998,-0.300371,0.000000
Left error
9.311998,-0.299905,0.000000
Left error
9.311998,-0.299440,0.000000
Left error
9.311998,-0.298974,0.000000
Left error
9.311998,-0.298508,0.000000
Left error
9.311998,-0.298043,0.000000
Left error
9.311998,-0.297577,0.000000
Left error
9.311998,-0.297112,0.000000
Left error
9.311998,-0.296646,0.000000
Left error
9.311998,-0.296180,0.000000
Left error
9.311998,-0.295715,0.000000
Left error
9.311998,-0.295249,0.000000
Left error
9.311998,-0.294784,0.000000
Left error
9.311998,-0.294318,0.000000
Left error
9.311998,-0.293852,0.000000
Left error
9.311998,-0.293387,0.000000
Left error
9.311998,-0.292921,0.000000
Left error
9.311998,-0.292456,0.000000
Left error
9.311998,-0.291990,0.000000
Left error
9.311998,-0.291524,0.000000
Left error
9.311998,-0.291059,0.000000
Left error
9.311998,-0.290593,0.000000
Left error
9.311998,-0.290128,0.000000
Left error
9.311998,-0.289662,0.000000
Left error
9.311998,-0.289196,0.000000
Left error
9.311998,-0.288731,0.000000
Left error
9.311998,-0.288265,0.000000
Left error
9.311998,-0.287800,0.000000
Left error
9.311998,-0.287334,0.000000
Left error
9.311998,-0.286868,0.000000
Left error
9.311998,-0.286403,0.000000
Left error
9.311998,-0.285937,0.000000
Left error
9.311998,-0.285471,0.000000
Left error
9.311998,-0.285006,0.000000
Left error
9.311998,-0.284540,0.000000
Left error
9.311998,-0.284075,0.000000
Left error
9.311998,-0.283609,0.000000
Left error
9.311998,-0.283143,0.000000
Left error
9.311998,-0.282678,0.000000
Left error
9.311998,-0.282212,0.000000
Left error
9.311998,-0.281747,0.000000
Left error
9.311998,-0.281281,0.000000
Left error
0.417599,-0.281260,-55.589993
0.417599,-0.281239,0.000000
0.417599,-0.281218,0.000000
0.417599,-0.281198,0.000000
0.417599,-0.281177,0.000000
0.417599,-0.281156,0.000000
0.417599,-0.281135,0.000000
0.417599,-0.281114,0.000000
0.417599,-0.281093,0.000000
0.417599,-0.281072,0.000000
0.417599,-0.281051,0.000000
0.417599,-0.281030,0.000000
0.417599,-0.281009,0.000000
0.417599,-0.280989,0.000000
0.417599,-0.280968,0.000000
0.417599,-0.280947,0.000000
0.417599,-0.280926,0.000000
0.417599,-0.280905,0.000000
0.417599,-0.280884,0.000000
0.417599,-0.280863,0.000000
0.417599,-0.280842,0.000000
0.417599,-0.280821,0.000000
0.417599,-0.280801,0.000000
0.417599,-0.280780,0.000000
0.417599,-0.280759,0.000000
0.417599,-0.280738,0.000000
0.417599,-0.280717,0.000000
0.417599,-0.280696,0.000000
0.417599,-0.280675,0.000000
0.417599,-0.280654,0.000000
0.417599,-0.280633,0.000000
0.417599,-0.280613,0.000000
0.417599,-0.280592,0.000000
0.417599,-0.280571,0.000000
0.417599,-0.280550,0.000000
0.417599,-0.280529,0.000000
0.417599,-0.280508,0.000000
0.417599,-0.280487,0.000000
0.417599,-0.280466,0.000000
0.417599,-0.280445,0.000000
0.417599,-0.280425,0.000000
0.417599,-0.280404,0.000000
0.417599,-0.280383,0.000000
0.417599,-0.280362,0.000000
0.417599,-0.280341,0.000000
0.417599,-0.280320,0.000000
0.417599,-0.280299,0.000000
0.417599,-0.280278,0.000000
0.417599,-0.280257,0.000000
0.417599,-0.280237,0.000000
0.417599,-0.280216,0.000000
0.417599,-0.280195,0.000000
0.417599,-0.280174,0.000000
0.417599,-0.280153,0.000000
0.417599,-0.280132,0.000000
0.417599,-0.280111,0.000000
0.417599,-0.280090,0.000000
0.417599,-0.280069,0.000000
0.417599,-0.280048,0.000000
0.417599,-0.280028,0.000000
0.417599,-0.280007,0.000000
0.417599,-0.279986,0.000000
0.417599,-0.279965,0.000000
0.417599,-0.279944,0.000000
0.417599,-0.279923,0.000000
0.417599,-0.279902,0.000000
0.417599,-0.279881,0.000000
0.417599,-0.279860,0.000000
0.417599,-0.279840,0.000000
0.417599,-0.279819,0.000000
0.417599,-0.279798,0.000000
0.417599,-0.279777,0.000000
0.417599,-0.279756,0.000000
0.417599,-0.279735,0.000000
0.417599,-0.279714,0.000000
0.417599,-0.279693,0.000000
0.417599,-0.279672,0.000000
0.417599,-0.279652,0.000000
0.417599,-0.279631,0.000000
0.417599,-0.279610,0.000000
0.417599,-0.279589,0.000000
0.417599,-0.279568,0.000000
0.417599,-0.279547,0.000000
0.417599,-0.279526,0.000000
0.417599,-0.279505,0.000000
5.231998,-0.279244,30.089993
5.231998,-0.278982,0.000000
5.231998,-0.278720,0.000000
5.231998,-0.278459,0.000000
5.231998,-0.278197,0.000000
5.231998,-0.277936,0.000000
5.231998,-0.277674,0.000000
5.231998,-0.277412,0.000000
5.231998,-0.277151,0.000000
5.231998,-0.276889,0.000000
5.231998,-0.276628,0.000000
5.231998,-0.276366,0.000000
5.231998,-0.276104,0.000000
5.231998,-0.275843,0.000000
5.231998,-0.275581,0.000000
5.231998,-0.275320,0.000000
5.231998,-0.275058,0.000000
5.231998,-0.274796,0.000000
5.231998,-0.274535,0.000000
5.231998,-0.274273,0.000000
5.231998,-0.274012,0.000000
5.231998,-0.273750,0.000000
5.231998,-0.273488,0.000000
5.231998,-0.273227,0.000000
5.231998,-0.272965,0.000000
5.231998,-0.272704,0.000000
5.231998,-0.272442,0.000000
5.231998,-0.272180,0.000000
5.231998,-0.271919,0.000000
5.231998,-0.271657,0.000000
5.231998,-0.271396,0.000000
5.231998,-0.271134,0.000000
5.231998,-0.270872,0.000000
5.231998,-0.270611,0.000000
5.231998,-0.270349,0.000000
5.231998,-0.270088,0.000000
5.231998,-0.269826,0.000000
5.231998,-0.269564,0.000000
5.231998,-0.269303,0.000000
5.231998,-0.269041,0.000000
5.231998,-0.268780,0.000000
5.231998,-0.268518,0.000000
5.231998,-0.268256,0.000000
5.231998,-0.267995,0.000000
5.231998,-0.267733,0.000000
5.231998,-0.267471,0.000000
5.231998,-0.267210,0.000000
5.231998,-0.266948,0.000000
5.231998,-0.266687,0.000000
5.231998,-0.266425,0.000000
5.231998,-0.266163,0.000000
5.231998,-0.265902,0.000000
5.231998,-0.265640,0.000000
5.231998,-0.265379,0.000000
5.231998,-0.265117,0.000000
5.231998,-0.264855,0.000000
5.231998,-0.264594,0.000000
5.231998,-0.264332,0.000000
5.231998,-0.264071,0.000000
5.231998,-0.263809,0.000000
5.231998,-0.263547,0.000000
5.231998,-0.263286,0.000000
5.231998,-0.263024,0.000000
5.231998,-0.262763,0.000000
5.231998,-0.262501,0.000000
5.231998,-0.262239,0.000000
5.231998,-0.261978,0.000000
5.231998,-0.261716,0.000000
5.231998,-0.261455,0.000000
5.231998,-0.261193,0.000000
5.231998,-0.260931,0.000000
5.231998,-0.260670,0.000000
5.231998,-0.260408,0.000000
5.231998,-0.260147,0.000000
5.231998,-0.259885,0.000000
5.231998,-0.259623,0.000000
5.231998,-0.259362,0.000000
5.231998,-0.259100,0.000000
5.231998,-0.258839,0.000000
5.231998,-0.258577,0.000000
5.231998,-0.258315,0.000000
5.231998,-0.258054,0.000000
5.231998,-0.257792,0.000000
5.231998,-0.257531,0.000000
5.231998,-0.257269,0.000000
6.455999,-0.256946,7.650003
6.455999,-0.256623,0.000000
6.455999,-0.256301,0.000000
6.455999,-0.255978,0.000000
6.455999,-0.255655,0.000000
6.455999,-0.255332,0.000000
6.455999,-0.255009,0.000000
6.455999,-0.254687,0.000000
6.455999,-0.254364,0.000000
6.455999,-0.254041,0.000000
6.455999,-0.253718,0.000000
6.455999,-0.253395,0.000000
6.455999,-0.253073,0.000000
6.455999,-0.252750,0.000000
6.455999,-0.252427,0.000000
6.455999,-0.252104,0.000000
6.455999,-0.251781,0.000000
6.455999,-0.251459,0.000000
6.455999,-0.251136,0.000000
6.455999,-0.250813,0.000000
6.455999,-0.250490,0.000000
6.455999,-0.250168,0.000000
6.455999,-0.249845,0.000000
6.455999,-0.249522,0.000000
6.455999,-0.249199,0.000000
6.455999,-0.248876,0.000000
6.455999,-0.248554,0.000000
6.455999,-0.248231,0.000000
6.455999,-0.247908,0.000000
6.455999,-0.247585,0.000000
6.455999,-0.247262,0.000000
6.455999,-0.246940,0.000000
6.455999,-0.246617,0.000000
6.455999,-0.246294,0.000000
6.455999,-0.245971,0.000000
6.455999,-0.245648,0.000000
6.455999,-0.245325,0.000000
6.455999,-0.245003,0.000000
6.455999,-0.244680,0.000000
6.455999,-0.244357,0.000000
6.455999,-0.244034,0.000000
6.455999,-0.243711,0.000000
6.455999,-0.243389,0.000000
6.455999,-0.243066,0.000000
6.455999,-0.242743,0.000000
6.455999,-0.242420,0.000000
6.455999,-0.242097,0.000000
6.455999,-0.241775,0.000000
6.455999,-0.241452,0.000000
6.455999,-0.241129,0.000000
6.455999,-0.240806,0.000000
6.455999,-0.240483,0.000000
6.455999,-0.240161,0.000000
6.455999,-0.239838,0.000000
6.455999,-0.239515,0.000000
6.455999,-0.239192,0.000000
6.455999,-0.238869,0.000000
6.455999,-0.238547,0.000000
6.455999,-0.238224,0.000000
6.455999,-0.237901,0.000000
6.455999,-0.237578,0.000000
6.455999,-0.237255,0.000000
6.455999,-0.236933,0.000000
6.455999,-0.236610,0.000000
6.455999,-0.236287,0.000000
6.455999,-0.235964,0.000000
6.455999,-0.235641,0.000000
6.455999,-0.235319,0.000000
6.455999,-0.234996,0.000000
6.455999,-0.234673,0.000000
6.455999,-0.234350,0.000000
6.455999,-0.234027,0.000000
6.455999,-0.233705,0.000000
6.455999,-0.233382,0.000000
6.455999,-0.233059,0.000000
6.455999,-0.232736,0.000000
6.455999,-0.232413,0.000000
6.455999,-0.232091,0.000000
6.455999,-0.231768,0.000000
6.455999,-0.231445,0.000000
6.455999,-0.231122,0.000000
6.455999,-0.230799,0.000000
6.455999,-0.230477,0.000000
6.455999,-0.230154,0.000000
6.455999,-0.229831,0.000000
Left error
9.311998,-0.229365,17.849997
Left error
9.311998,-0.228900,0.000000
Left error
9.311998,-0.228434,0.000000
Left error
9.311998,-0.227968,0.000000
Left error
9.311998,-0.227503,0.000000
Left error
9.311998,-0.227037,0.000000
Left error
9.311998,-0.226572,0.000000
Left error
9.311998,-0.226106,0.000000
Left error
9.311998,-0.225640,0.000000
Left error
9.311998,-0.225175,0.000000
Left error
9.311998,-0.224709,0.000000
Left error
9.311998,-0.224244,0.000000
Left error
9.311998,-0.223778,0.000000
Left error
9.311998,-0.223312,0.000000
Left error
9.311998,-0.222847,0.000000
Left error
9.311998,-0.222381,0.000000
Left error
9.311998,-0.221916,0.000000
Left error
9.311998,-0.221450,0.000000
Left error
9.311998,-0.220984,0.000000
Left error
9.311998,-0.220519,0.000000
Left error
9.311998,-0.220053,0.000000
Left error
9.311998,-0.219588,0.000000
Left error
9.311998,-0.219122,0.000000
Left error
9.311998,-0.218656,0.000000
Left error
9.311998,-0.218191,0.000000
Left error
9.311998,-0.217725,0.000000
Left error
9.311998,-0.217260,0.000000
Left error
9.311998,-0.216794,0.000000
Left error
9.311998,-0.216328,0.000000
Left error
9.311998,-0.215863,0.000000
Left error
9.311998,-0.215397,0.000000
Left error
9.311998,-0.214932,0.000000
Left error
9.311998,-0.214466,0.000000
Left error
9.311998,-0.214000,0.000000
Left error
9.311998,-0.213535,0.000000
Left error
9.311998,-0.213069,0.000000
Left error
9.311998,-0.212604,0.000000
Left error
9.311998,-0.212138,0.000000
Left error
9.311998,-0.211672,0.000000
Left error
9.311998,-0.211207,0.000000
Left error
9.311998,-0.210741,0.000000
Left error
9.311998,-0.210276,0.000000
Left error
9.311998,-0.209810,0.000000
Left error
9.311998,-0.209344,0.000000
Left error
9.311998,-0.208879,0.000000
Left error
9.311998,-0.208413,0.000000
Left error
9.311998,-0.207948,0.000000
Left error
9.311998,-0.207482,0.000000
Left error
9.311998,-0.207016,0.000000
Left error
9.311998,-0.206551,0.000000
Left error
9.311998,-0.206085,0.000000
Left error
9.311998,-0.205620,0.000000
Left error
9.311998,-0.205154,0.000000
Left error
9.311998,-0.204688,0.000000
Left error
9.311998,-0.204223,0.000000
Left error
9.311998,-0.203757,0.000000
Left error
9.311998,-0.203292,0.000000
Left error
9.311998,-0.202826,0.000000
Left error
9.311998,-0.202360,0.000000
Left error
9.311998,-0.201895,0.000000
Left error
9.311998,-0.201429,0.000000
Left error
9.311998,-0.200964,0.000000
Left error
9.311998,-0.200498,0.000000
Left error
9.311998,-0.200032,0.000000
Left error
9.311998,-0.199567,0.000000
Left error
9.311998,-0.199101,0.000000
